battlevalue,componentsubtype,componenttype,description_cost,description_id,inventorysize,prefabidentifier,tonnage,description_details,allowedlocations,ammoid,bonusvaluea,bonusvalueb,capacity,componenttags_items,componenttags_tagsetsourcefile,criticalcomponent,custom_bonusdescriptions,custom_category,custom_flags,custom_inventorysorter,description_icon,description_manufacturer,description_model,description_name,description_purchasable,description_rarity,description_uiname,disallowedlocations,statuseffects,custom_componentexplosion,custom_volatileammo,custom_trgbcolor,canexplode,custom_requiredcategory,custom_tag
0,"""Ammunition""","""AmmunitionBox""",460000,"""Ammo_AmmunitionBox_AX_LRM""",1,"""""",1,"""Another Periphery jury rig of Swarm Munitions, this replaces the Warhead with an AX compound, melting and weaking any Armor it hits. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_AX""","""-25%Dmg&Stab|""","""+1 Heat Dmg.""",120,"[""component_type_variant"",""BLACKLISTED""]","""""",false,"{""Bonuses"":[""WpnAccuracy: -2"",""LRMDamage: -60%"",""AreaOfEffect: 45"",""AreaOfEffectDmg: 2"",""AcidSRM: 1%"",""ArmorDmgMod: +50%"",""StructureDmgMod: -50%"",""Range: -33%"",""ScatterRadius: 15, 120"",""MissileHP: 1"",""LRMAmmo: 120""]}","[{""CategoryID"":""a/m/l/lrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00008""}","""lrm""","""Echidnae""","""LRM-T""","""LRM Typhon Ammo""",true,5,"""LRM Typhon""","""All""",[],"{""ExplosionDamagePerAmmo"":3,""HeatDamagePerAmmo"":3,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#1D7F23"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",460000,"""Ammo_AmmunitionBox_Hydra_LRM""",1,"""""",1,"""This Ammo bin contains the infamous 'Hydra' Missiles from the deep periphery, carrying a volatile payload of a High Explosive and Incendiary Materials. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_Hydra""","""-25%Dmg&Stab|""","""+1 Heat Dmg.""",120,"[""component_type_variant"",""BLACKLISTED""]","""""",false,"{""Bonuses"":[""WpnAccuracy: -2"",""LRMDamage: -75%"",""HeatDamage: 1"",""AreaOfEffect: 45"",""AreaOfEffectDmg: 1"",""AreaOfEffectHeatDmg: 1"",""AlwaysStartsFireAnywhere"",""Range: -33%"",""ScatterRadius: 15, 120"",""MissileHP: 1"",""VolatileAmmo"",""LRMAmmo: 120""]}","[{""CategoryID"":""a/m/l/lrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00008""}","""lrm""","""Typhon""","""LRM-H""","""LRM Hydra Ammo""",true,5,"""LRM Hydra""","""All""",[],"{""ExplosionDamagePerAmmo"":3,""HeatDamagePerAmmo"":3,""StabilityDamagePerAmmo"":1}","{""damageWeighting"":1.4}","{""Color"":""#FF0000"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",460000,"""Quirk_AmmunitionBox_Hydra_LRM""",2,"""""",2,"""This Ammo bin contains the infamous 'Hydra' Missiles from the deep periphery, carrying a volatile payload of a High Explosive and Incendiary Materials. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_Hydra""","""-25%Dmg&Stab|""","""+1 Heat Dmg.""",200,"[""BLACKLISTED"",""component_type_variant""]","""""",false,"{""Bonuses"":[""WpnAccuracy: -2"",""LRMDamage: -75%"",""HeatDamage: 1"",""AreaOfEffect: 45"",""AreaOfEffectDmg: 1"",""AreaOfEffectHeatDmg: 1"",""AlwaysStartsFireAnywhere"",""Range: -33%"",""ScatterRadius: 15, 120"",""MissileHP: 1"",""enCASEd"",""VolatileAmmo"",""LRMAmmo: 200""]}","[{""CategoryID"":""a/m/l/lrm""}]","{""flags"":[""not_broken"",""no_salvage"",""autorepair""]}","{""SortKey"":""00008""}","""lrm""","""Typhon""","""LRM-H""","""LRM Hydra Ammo""",true,5,"""LRM Hydra Cased""","""All""",[],,,,,,
0,"""Ammunition""","""AmmunitionBox""",400000,"""Ammo_AmmunitionBox_Rotary_Caseless_AC2""",1,"""""",1,"""Caseless autocannon ammunition was developed by the Federated Commonwealth to provide more ammunition. Instead of a standard metal or plastic shell casing filled with propellant, the caseless autocannon round had the propellant 'packed' around the projectile. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_RAC2_Caseless""","""""","""""",50,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AmmoJAMFlat: 10%"",""AmmoDamage: -15%"",""RAC2Ammo: 50"",""Caseless"",""VolatileAmmo""]}","[{""CategoryID"":""a/a/a/rac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000022""}","""RotaryAC""","""NAIS""","""H/RAC Caseless 2""","""H/RAC/2 Ammo""",true,5,"""Ammo H/RAC/2 [CL]""","""All""",[],"{""ExplosionDamagePerAmmo"":21,""StabilityDamagePerAmmo"":5}","{""damageWeighting"":1}","{""Color"":""#FAED39"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",270000,"""Ammo_AmmunitionBox_Heavy_GAUSS_double""",2,"""""",2,"""Heavy Gauss ammo fires a heavier projectile drastically reducing range but increasing the damage profile. <b><color=#099ff2>Does not explode.</color></b>\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_HGAUSS""","""+25% DMG|-1Accuracy|""","""-50%Range.""",10,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""Doubled"",""HeavyGaussAmmo: 10"",""InertAmmo""]}","[{""CategoryID"":""a/a/g/gaussrifle""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000029""}","""HeavyGauss""","""Generic""","""GAUSS""","""Gauss Heavy Ammo""",true,5,"""Ammo Heavy Gauss [DBL]""","""All""",[],,,,,,
0,"""Ammunition""","""AmmunitionBox""",270000,"""Ammo_AmmunitionBox_Light_GAUSS_double""",2,"""""",2,"""Light Gauss have a better ballistic profile allowing a slug to travel further but have reduced damage and a longer minimum range. <b><color=#099ff2>Does not explode.</color></b>\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LGAUSS""","""-40% DMG|+1Accuracy|""","""+30%Range.""",40,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""Doubled"",""LightGaussAmmo: 40"",""InertAmmo""]}","[{""CategoryID"":""a/a/g/gaussrifle""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000027""}","""LightGauss""","""Generic""","""GAUSS""","""Gauss Light Ammo""",true,5,"""Ammo Light Gauss [DBL]""","""All""",[],,,,,,
0,"""Ammunition""","""AmmunitionBox""",240000,"""Ammo_AmmunitionBox_Rotary_AC20_double""",2,"""""",2,"""Doubled Ammo Bins replace one ammo bins feeding and storing mechanism to 25% more shots into one location. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_RAC20""","""""","""""",12,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Doubled"",""RAC20Ammo: 12""]}","[{""CategoryID"":""a/a/a/rac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000025""}","""RotaryAC""","""Generic""","""RAC20""","""RAC/20 Ammo""",true,5,"""Ammo RAC/20 [DBL]""","""All""",[],"{""ExplosionDamagePerAmmo"":100,""StabilityDamagePerAmmo"":25}",,,,,
0,"""Ammunition""","""AmmunitionBox""",240000,"""Ammo_AmmunitionBox_Ultra_AC20_CL""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_UAC20_CL""","""""","""""",10,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AmmoJAMFlat: 16%"",""AmmoDamage: -15%"",""UAC20Ammo: 10"",""Caseless""]}","[{""CategoryID"":""a/a/a/uac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000012""}","""UltraAC""","""Generic""","""UAC20""","""UAC/20 Ammo""",true,1,"""Ammo UAC/20 [CL]""","""All""",[],"{""ExplosionDamagePerAmmo"":100,""StabilityDamagePerAmmo"":25}",,"{""Color"":""#FAED39"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",240000,"""Ammo_AmmunitionBox_Ultra_AC20_double""",2,"""""",2,"""Doubled Ammo Bins replace one ammo bins feeding and storing mechanism to 25% more shots into one location. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_UAC20""","""""","""""",12,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Doubled"",""UAC20Ammo: 12""]}","[{""CategoryID"":""a/a/a/uac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000012""}","""UltraAC""","""Generic""","""UAC20""","""UAC/20 Ammo""",true,5,"""Ammo UAC/20 [DBL]""","""All""",[],"{""ExplosionDamagePerAmmo"":100,""StabilityDamagePerAmmo"":25}",,,,,
0,"""Ammunition""","""AmmunitionBox""",230000,"""Ammo_AmmunitionBox_AX_LRM_half""",1,"""""",0.5,"""Another Periphery jury rig of Swarm Munitions, this replaces the Warhead with an AX compound, melting and weaking any Armor it hits. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_AX""","""-25%Dmg&Stab|""","""+1 Heat Dmg.""",60,"[""component_type_variant"",""BLACKLISTED""]","""""",false,"{""Bonuses"":[""WpnAccuracy: -2"",""LRMDamage: -60%"",""AreaOfEffect: 45"",""AreaOfEffectDmg: 2"",""AcidSRM: 1%"",""ArmorDmgMod: +50%"",""StructureDmgMod: -50%"",""Range: -33%"",""ScatterRadius: 15, 120"",""MissileHP: 1"",""LRMAmmo: 60""]}","[{""CategoryID"":""a/m/l/lrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00008""}","""lrm""","""Echidnae""","""LRM-H""","""LRM Typhon Ammo""",true,5,"""Ammo LRM Typhon [HALF]""","""All""",[],"{""ExplosionDamagePerAmmo"":3,""HeatDamagePerAmmo"":3,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#1D7F23"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",230000,"""Ammo_AmmunitionBox_Hydra_LRM_half""",1,"""""",0.5,"""This Ammo bin contains the infamous 'Hydra' Missiles from the deep periphery, carrying a volatile payload of a High Explosive and Incendiary Materials. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_Hydra""","""-25%Dmg&Stab|""","""+1 Heat Dmg.""",60,"[""component_type_variant"",""BLACKLISTED""]","""""",false,"{""Bonuses"":[""WpnAccuracy: -2"",""LRMDamage: -75%"",""HeatDamage: 1"",""AreaOfEffect: 45"",""AreaOfEffectDmg: 1"",""AreaOfEffectHeatDmg: 1"",""AlwaysStartsFireAnywhere"",""Range: -33%"",""ScatterRadius: 15, 120"",""MissileHP: 1"",""VolatileAmmo"",""LRMAmmo: 60""]}","[{""CategoryID"":""a/m/l/lrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00008""}","""lrm""","""Typhon""","""LRM-H""","""LRM Hydra Ammo""",true,5,"""Ammo LRM Hydra [HALF]""","""All""",[],"{""ExplosionDamagePerAmmo"":3,""HeatDamagePerAmmo"":3,""StabilityDamagePerAmmo"":1}","{""damageWeighting"":1.1}","{""Color"":""#FF0000"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",200000,"""Ammo_AmmunitionBox_Apollo_HMRM""",1,"""""",1,"""The Apollo Fire Control System was created by the Draconis Combine for the MRM specifically designed to be used with and requiring the Artemis System offer these Missiles unparalleled Accuracy . \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_HMRM_Apollo""","""+2 Accuracy|+100% Crit|""","""+2 Indirect Accuracy""",120,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""PipsIgnored: +1"",""WpnAccuracy: +1"",""DoesCluster"",""ArtemisClustering: +2"",""HMRMDamage: -1"",""HMRMAmmo: 120"",""MissileHP: 3"",""ReqArtemis""]}","[{""CategoryID"":""a/m/s/hmrm""},{""CategoryID"":""ArtemisIVammo""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000042""}","""MRM""","""Generic""","""H-MRM Apollo""","""H-MRM Apollo Ammo""",true,5,"""Ammo H-MRM Apollo""","""All""",[],"{""ExplosionDamagePerAmmo"":7,""StabilityDamagePerAmmo"":2}",,"{""Color"":""#454292"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",200000,"""Ammo_AmmunitionBox_Apollo_MRM""",1,"""""",1,"""The Apollo Fire Control System was created by the Draconis Combine for the MRM specifically designed to be used with and requiring the Artemis System offer these Missiles unparalleled Accuracy . \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_MRM_Apollo""","""+2 Accuracy|+100% Crit|""","""+2 Indirect Accuracy""",200,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""PipsIgnored: +1"",""WpnAccuracy: +1"",""ArtemisClustering: +3"",""DoesCluster"",""MRMAmmo: 200"",""MissileHP: 2"",""ReqArtemis""]}","[{""CategoryID"":""a/m/s/mrm""},{""CategoryID"":""ArtemisIVammo""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000042""}","""MRM""","""Generic""","""MRM Apollo""","""MRM Apollo Ammo""",true,5,"""Ammo MRM Apollo""","""All""",[],"{""ExplosionDamagePerAmmo"":5,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#1813B2"",""SkipText"":true}",,"{""CategoryID"":""MissTTSART""}","""ArtemisIV"""
0,"""Ammunition""","""AmmunitionBox""",200000,"""Ammo_AmmunitionBox_Apollo_MRM_half""",1,"""""",0.5,"""The Apollo Fire Control System was created by the Draconis Combine for the MRM specifically designed to be used with and requiring the Artemis System offer these Missiles unparalleled Accuracy . \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_MRM_Apollo""","""+2 Accuracy|+100% Crit|""","""+2 Indirect Accuracy""",100,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""PipsIgnored: +1"",""WpnAccuracy: +1"",""ArtemisClustering: +3"",""DoesCluster"",""MRMAmmo: 100"",""ReqArtemis""]}","[{""CategoryID"":""a/m/s/mrm""},{""CategoryID"":""ArtemisIVammo""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000042""}","""MRM""","""Generic""","""MRM Apollo""","""MRM Apollo Ammo""",true,5,"""Ammo MRM Apollo [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":5,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#1813B2"",""SkipText"":true}",,"{""CategoryID"":""MissTTSART""}","""ArtemisIV"""
0,"""Ammunition""","""AmmunitionBox""",200000,"""Ammo_AmmunitionBox_ArtemisIV_LRM""",1,"""""",1,"""Artemis IV LRM's have a ''smart'' Warhead that is able to efficiently guide itself towards any target, specifically designed to be used with and requiring the Artemis System offer these Missiles unparalleled Accuracy . \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_ArtemisIV""","""+2 Accuracy|+100% Crit|""","""+2 Indirect Accuracy""",120,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""PipsIgnored: +1"",""WpnAccuracy: +1"",""IndirectAcc: -2"",""ArtemisClustering: +6"",""MissileHP: 2"",""LRMAmmo: 120"",""ReqArtemis""]}","[{""CategoryID"":""a/m/l/lrm""},{""CategoryID"":""ArtemisIVammo""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00040""}","""lrm""","""Generic""","""LRM Artemis IV""","""LRM Artemis IV Ammo""",true,5,"""Ammo LRM ARTIV""","""All""",[],"{""ExplosionDamagePerAmmo"":4,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#1813B2"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",200000,"""Ammo_AmmunitionBox_ArtemisIV_LRM_half""",1,"""""",0.5,"""Artemis IV LRM's have a ''smart'' Warhead that is able to efficiently guide itself towards any target, specifically designed to be used with and requiring the Artemis System offer these Missiles unparalleled Accuracy . \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_ArtemisIV""","""+2 Accuracy|+100% Crit|""","""+2 Indirect Accuracy""",60,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""PipsIgnored: +1"",""WpnAccuracy: +1"",""IndirectAcc: -2"",""ArtemisClustering: +6"",""MissileHP: 2"",""LRMAmmo: 60"",""ReqArtemis""]}","[{""CategoryID"":""a/m/l/lrm""},{""CategoryID"":""ArtemisIVammo""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00040""}","""lrm""","""Generic""","""LRM Artemis IV""","""LRM Artemis IV Ammo""",true,5,"""Ammo LRM ARTIV [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":4,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#1813B2"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",200000,"""Ammo_AmmunitionBox_ArtemisIV_SRM""",1,"""""",1,"""Artemis IV SRM's have a ''smart'' Warhead that is able to efficiently guide itself towards any target, specifically designed to be used with and requiring the Artemis System offer these Missiles unparalleled Accuracy . \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_SRM_ArtemisIV""","""+2 Accuracy|+50% Crit|""","""+2 SRM Damage""",100,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""PipsIgnored: +1"",""WpnAccuracy: +1"",""DoesCluster"",""ArtemisClustering: +4"",""SRMAmmo: 100"",""MissileHP: 3"",""ReqArtemis""]}","[{""CategoryID"":""a/m/s/srm""},{""CategoryID"":""ArtemisIVammo""}]",,"{""SortKey"":""000037""}","""SRM""","""Generic""","""SRM Artemis IV""","""SRM Artemis IV Ammo""",true,5,"""Ammo SRM ARTIV""","""All""",[],"{""ExplosionDamagePerAmmo"":8,""StabilityDamagePerAmmo"":2}",,"{""Color"":""#1813B2"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",200000,"""Ammo_AmmunitionBox_MagPulse_LRM_half""",1,"""""",0.5,"""Originally conceived as an electronics countermeasure attack against a targeted BattleMech's targeting and tracking systems, its designers quickly discovered that the prototype Magnetic Pulse Warhead also had the unintended side-effect of momentarily weakening the magnetic shielding of Fusion Engines, triggering a notable 'heat spike' before the engine's containment returned to normal.. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_MagPulse""","""""","""""",60,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""EMPDEBUFF: 1"",""EMPHEAT: 1%"",""HeatDamage: +1"",""LRMDamage: -70%"",""MissileHP: 2"",""LRMAmmo: 60""]}","[{""CategoryID"":""a/m/l/lrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00040""}","""lrm""","""Generic""","""LRM""","""LRM Ammo""",true,1,"""Ammo LRM MagPulse [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":1,""HeatDamagePerAmmo"":2,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#ff0066"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",180000,"""Ammo_AmmunitionBox_Rotary_AC10_double""",2,"""""",2,"""Doubled Ammo Bins replace one ammo bins feeding and storing mechanism to 25% more shots into one location. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_RAC10""","""""","""""",20,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Doubled"",""RAC10Ammo: 20""]}","[{""CategoryID"":""a/a/a/rac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000024""}","""RotaryAC""","""Generic""","""RAC10""","""RAC/10 Ammo""",true,5,"""Ammo RAC/10 [DBL]""","""All""",[],"{""ExplosionDamagePerAmmo"":60,""StabilityDamagePerAmmo"":15}",,,,,
0,"""Ammunition""","""AmmunitionBox""",180000,"""Ammo_AmmunitionBox_Ultra_AC10_CL""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_UAC10_CL""","""""","""""",16,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AmmoJAMFlat: 14%"",""AmmoDamage: -15%"",""UAC10Ammo: 16"",""Caseless""]}","[{""CategoryID"":""a/a/a/uac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000011""}","""UltraAC""","""Generic""","""UAC10""","""UAC/10 Ammo""",true,1,"""Ammo UAC/10 [CL]""","""All""",[],"{""ExplosionDamagePerAmmo"":60,""StabilityDamagePerAmmo"":15}",,"{""Color"":""#FAED39"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",180000,"""Ammo_AmmunitionBox_Ultra_AC10_double""",2,"""""",2,"""Doubled Ammo Bins replace one ammo bins feeding and storing mechanism to 25% more shots into one location. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_UAC10""","""""","""""",20,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Doubled"",""UAC10Ammo: 20""]}","[{""CategoryID"":""a/a/a/uac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000011""}","""UltraAC""","""Generic""","""UAC10""","""UAC/10 Ammo""",true,5,"""Ammo UAC/10 [DBL]""","""All""",[],"{""ExplosionDamagePerAmmo"":60,""StabilityDamagePerAmmo"":15}",,,,,
0,"""Ammunition""","""AmmunitionBox""",160000,"""Ammo_AmmunitionBox_Caseless_AC20""",1,"""""",1,"""Caseless autocannon ammunition was developed by the Federated Commonwealth to provide more ammunition. Instead of a standard metal or plastic shell casing filled with propellant, the caseless autocannon round had the propellant 'packed' around the projectile. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_AC20_Caseless""","""+50% Ammo|""","""+2 Recoil.""",10,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""AmmoJAMFlat: 13%"",""AmmoDamage: -10%"",""AC20Ammo: 10"",""Caseless"",""VolatileAmmo""]}","[{""CategoryID"":""a/a/a/ac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000008""}","""uixSvgIcon_ammoBox_Ballistic""","""Generic""","""AC20 Caseless""","""AC/20 Caseless Ammo""",true,5,"""Ammo AC/20 [CL]""","""All""",[],"{""ExplosionDamagePerAmmo"":100,""StabilityDamagePerAmmo"":25}","{""damageWeighting"":1}","{""Color"":""#FAED39"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",160000,"""Ammo_AmmunitionBox_Rotary_Protected_AC20""",1,"""""",1,"""C.A.S.E. equipped ammunition bins are designed with blast plates facing away from vital components on a mech. Once sensors have detected an ammunition explosion, the plate nearest to the outside is jettisoned. Causing much of the explosive potential to expand towards the free space outside, and away from the mech. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_RAC20""","""""","""""",4,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Protected: 75%"",""RAC20Ammo: 4""]}","[{""CategoryID"":""a/a/a/rac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000025""}","""RotaryAC""","""CASE'd""","""RAC20""","""RAC/20 Ammo""",true,5,"""Ammo RAC/20 SAFE""","""All""",[],"{""ExplosionDamagePerAmmo"":25,""StabilityDamagePerAmmo"":6}",,,,,
